form,tag,count
뚜루뚜,NNP,4
뛰뛰,NNP,4
가시리,NNP,4
제주,NNP,4
불놀이,NNP,4
팽그르르,NNP,4
산들,NNP,4
비오,NNP,4
정동,NNP,4
남포동,NNP,4
영어,NNP,4
리,NNP,4
하늘이시여,NNP,4
랄라라라라라라,NNP,4
곰뷔,NNP,4
님뷔,NNP,4
푸드드득,NNP,4
이대,NNP,4
목포,NNP,4
짜가,NNP,4
굳바,NNP,4
우워,NNP,4
설레임,NNP,4
하리,NNP,4
빠빠빠빠빠,NNP,4
걱정하지마,NNP,4
하루만,NNP,4
자니,NNP,4
비너스,NNP,4
오바바이,NNP,4
저기여차,NNP,4
예이예예,NNP,4
mc몽,NNP,4
에헤,NNP,4
슈비룹빠빠,NNP,4
로마,NNP,4
예뻐,NNP,4
남자들,NNP,4
터지네,NNP,4
무한도전,NNP,4
모닝콜,NNP,4
캔디,NNP,4
소년이여,NNP,4
빼르빠빠,NNP,4
아틸리싸이,NNP,4
에워,NNP,4
손,NNP,4
이젠,NNP,4
거,NNP,4
브래드,NNP,4
빙글빙글,NNP,4
우우우우,NNP,4
파도처럼,NNP,4
코,NNP,4
사르륵,NNP,4
랄랄랄랄랄라,NNP,4
시크,NNP,4
롤리팝,NNP,4
미운오리새끼,NNP,4
심쿵해,NNP,4
마틸다,NNP,4
버튼,NNP,4
루이,NNP,4
라랄라라라,NNP,4
딩고,NNP,4
심청이,NNP,4
뚜뚜,NNP,4
노엘,NNP,4
상구,NNP,4
눈누난,NNP,4
눈누누난,NNP,4
덤디덤디,NNP,4
워어언,NNP,4
아메,NNP,4
느,NP,4
그이,NP,4
그분,NP,4
아무개,NP,4
구만,NR,4
천만,NR,4
열일곱,NR,4
스물다섯,NR,4
스물하나,NR,4
forgive,SL,4
carino,SL,4
somos,SL,4
golden,SL,4
ways,SL,4
silence,SL,4
city,SL,4
so,SL,4
knew,SL,4
happiness,SL,4
thought,SL,4
season,SL,4
satisfaction,SL,4
master,SL,4
dummer,SL,4
message,SL,4
group,SL,4
quai,SL,4
promise,SL,4
passion,SL,4
ashake,SL,4
kinda,SL,4
gettin,SL,4
floor,SL,4
shimmy,SL,4
bet,SL,4
bottom,SL,4
sittin,SL,4
fight,SL,4
dry,SL,4
sunny,SL,4
toi,SL,4
enough,SL,4
ra,SL,4
deeper,SL,4
wait,SL,4
wave,SL,4
driving,SL,4
twinkling,SL,4
mil,SL,4
wassup,SL,4
breakin,SL,4
pue,SL,4
vi,SL,4
fine,SL,4
network,SL,4
connecting,SL,4
neverland,SL,4
bap,SL,4
stilllove,SL,4
stage,SL,4
first,SL,4
darlin,SL,4
jiggy,SL,4
selt,SL,4
breaks,SL,4
since,SL,4
shakarinarina,SL,4
until,SL,4
bright,SL,4
table,SL,4
sweety,SL,4
well,SL,4
learn,SL,4
king,SL,4
spot,SL,4
lot,SL,4
feelings,SL,4
eventually,SL,4
survive,SL,4
dough,SL,4
followin,SL,4
freak,SL,4
close,SL,4
long,SL,4
longing,SL,4
desperado,SL,4
christmas,SL,4
everlasting,SL,4
beside,SL,4
december,SL,4
inside,SL,4
painful,SL,4
problem,SL,4
disco,SL,4
loves,SL,4
rhythm,SL,4
windy,SL,4
chance,SL,4
haha,SL,4
maria,SL,4
melody,SL,4
fresh,SL,4
anywhere,SL,4
blurr,SL,4
talks,SL,4
whatever,SL,4
flyest,SL,4
van,SL,4
aye,SL,4
lights,SL,4
hook,SL,4
aint,SL,4
known,SL,4
freakin,SL,4
wall,SL,4
toxic,SL,4
seeya,SL,4
class,SL,4
finally,SL,4
yoyoyoyoyo,SL,4
suit,SL,4
sir,SL,4
haha,SL,4
calle,SL,4
rainism,SL,4
begin,SL,4
till,SL,4
energy,SL,4
business,SL,4
ehh,SL,4
fantasy,SL,4
airrrr,SL,4
wave,SL,4
humorous,SL,4
dollar,SL,4
lolipop,SL,4
ball,SL,4
attractive,SL,4
te,SL,4
quiero,SL,4
tasty,SL,4
funky,SL,4
exciting,SL,4
muzik,SL,4
poisonous,SL,4
forget,SL,4
butterfly,SL,4
silly,SL,4
eight,SL,4
freeze,SL,4
hurting,SL,4
raised,SL,4
fx,SL,4
digi,SL,4
bob,SL,4
left,SL,4
skill,SL,4
sistar,SL,4
made,SL,4
brave,SL,4
morning,SL,4
treat,SL,4
lucifer,SL,4
ve,SL,4
collection,SL,4
ez,SL,4
acess,SL,4
minutes,SL,4
okay,SL,4
please,SL,4
people,SL,4
sayin,SL,4
olla,SL,4
eleven,SL,4
sickness,SL,4
dreaming,SL,4
dubab,SL,4
amazing,SL,4
jump,SL,4
climax,SL,4
crush,SL,4
mouth,SL,4
crayon,SL,4
serious,SL,4
cray,SL,4
groovy,SL,4
click,SL,4
handsome,SL,4
awesome,SL,4
blew,SL,4
rising,SL,4
oooh,SL,4
erase,SL,4
shoes,SL,4
yah,SL,4
fuckin,SL,4
artist,SL,4
strawberry,SL,4
jackpot,SL,4
luxury,SL,4
lucky,SL,4
doctor,SL,4
doctor,SL,4
goodnight,SL,4
beer,SL,4
uno,SL,4
jesus,SL,4
hater,SL,4
arrow,SL,4
lil,SL,4
york,SL,4
paris,SL,4
cover,SL,4
yummy,SL,4
just,SL,4
child,SL,4
ace,SL,4
radio,SL,4
vs,SL,4
ohohoh,SL,4
ohohohohoh,SL,4
bo,SL,4
mon,SL,4
cher,SL,4
chere,SL,4
brother,SL,4
boss,SL,4
leave,SL,4
aye,SL,4
strong,SL,4
anymore,SL,4
room,SL,4
gosh,SL,4
pew,SL,4
wee,SL,4
latata,SL,4
dunno,SL,4
lemme,SL,4
men,SL,4
cop,SL,4
radio,SL,4
flex,SL,4
kill,SL,4
reset,SL,4
proper,SL,4
psycho,SL,4
original,SL,4
ayy,SL,4
killin,SL,4
win,SL,4
lock,SL,4
lovesick,SL,4
drink,SL,4
fish,SL,4
brighter,SL,4
credit,SL,4
worked,SL,4
voice,SL,4
road,SL,4
smooth,SL,4
butter,SL,4
cheap,SL,4
alcohol,SL,4
champagne,SL,4
drunk,SL,4
permission,SL,4
queendom,SL,4
algorithm,SL,4
limousine,SL,4
aya,SL,4
counting,SL,4
tiny,SL,4
neither,SL,4
dm,SL,4
drip,SL,4
stack,SL,4
jam,SL,4
antifragile,SL,4
living,SL,4
cm,SL,4
wearing,SL,4
algorithm,SL,4
lost,SL,4
does,SL,4
woo,SL,4
forbidden,SL,4
lovers,SL,4
0,SN,4
1234,SN,4
17,SN,4
80,SN,4
11,SN,4
싱겁,VA,4
날씬하,VA,4
점잖,VA,4
섧,VA,4
시퍼렇,VA,4
싱그럽,VA,4
고단하,VA,4
그러하,VA,4
굵,VA,4
쓰,VA,4
밤늦,VA,4
애달프,VA,4
빛바래,VA,4
시,VA,4
하염없,VA,4
갑작스럽,VA,4
끊임없,VA,4
짜릿하,VA,4
대단하,VA,4
짓궂,VA,4
틀리,VA,4
노엽,VA,4
값싸,VA,4
상큼하,VA,4
게으르,VA,4
해롭,VA,4
거침없,VA,4
배부르,VA,4
볼품없,VA,4
잃,VA,4
시시하,VA,4
떳떳하,VA,4
둔하,VA,4
얇,VA,4
애틋하,VA,4
조급하,VA,4
샛노랗,VA,4
도려내,VV,4
내뿜,VV,4
돋히,VV,4
휘,VV,4
내다보,VV,4
투덜대,VV,4
날아들,VV,4
엎질러지,VV,4
목메,VV,4
지지,VV,4
허덕이,VV,4
까불,VV,4
들어서,VV,4
걸어다니,VV,4
삭이,VV,4
눈멀,VV,4
되돌아서,VV,4
몰아쉬,VV,4
깜박거리,VV,4
돌아눕,VV,4
휘감,VV,4
꺽이,VV,4
매만지,VV,4
썰,VV,4
모여들,VV,4
파도치,VV,4
깜빡이,VV,4
앞서가,VV,4
깨우치,VV,4
골,VV,4
이르,VV,4
업,VV,4
빨리,VV,4
얽매이,VV,4
둘러싸이,VV,4
삐뚤어지,VV,4
깊어지,VV,4
버림받,VV,4
병들,VV,4
엿보,VV,4
바로잡,VV,4
터놓,VV,4
부러지,VV,4
매기,VV,4
굳히,VV,4
밑지,VV,4
몰라보,VV,4
따라다니,VV,4
맞대,VV,4
데우,VV,4
메꾸,VV,4
알아채,VV,4
부릅뜨,VV,4
억눌리,VV,4
엎드리,VV,4
터뜨리,VV,4
둘러대,VV,4
빠져나가,VV,4
해치,VV,4
속타,VV,4
나빠지,VV,4
짓밟히,VV,4
꼬집,VV,4
끄적이,VV,4
가리키,VV,4
내려놓,VV,4
놀아나,VV,4
차이,VV,4
알려주,VV,4
끼치,VV,4
넘실거리,VV,4
여물,VV,4
맥이,VV,4
빚어내,VV,4
갈아입,VV,4
삐져나오,VV,4
처박히,VV,4
계시,VX,4
갖,VX,4
노,XPN,4
반,XPN,4
친,XPN,4
칭얼,XR,4
자욱,XR,4
거룩,XR,4
조급,XR,4
또렷,XR,4
서늘,XR,4
가뿐,XR,4
토닥,XR,4
냉정,XR,4
스산,XR,4
중요,XR,4
진지,XR,4
쿵쾅,XR,4
특별,XR,4
처참,XR,4
똑똑,XR,4
흐릿,XR,4
소심,XR,4
심난,XR,4
두리번,XR,4
은밀,XR,4
떳떳,XR,4
깐깐,XR,4
식상,XR,4
예쁘장,XR,4
솔깃,XR,4
듬직,XR,4
구구,XR,4
무덤덤,XR,4
단단,XR,4
선명,XR,4
경,XSN,4
트리,XSV,4
래요,EC,3
구려,EC,3
음직,EC,3
다던데,EC,3
ᆫ게,EC,3
리라고,EC,3
는다며,EC,3
데,EC,3
으냐고,EC,3
므로,EC,3
라구,EC,3
ᆫ다더니,EC,3
ᆫ다구요,EC,3
으니깐,EC,3
을텐데,EC,3
게끔,EC,3
ᆫ다니까,EC,3
다구,EC,3
더라고,EC,3
더라구,EC,3
나이다,EF,3
더냐,EF,3
ᆫ답니다,EF,3
오리까,EF,3
구요,EF,3
라구요,EF,3
으세요,EF,3
고,EF,3
으니까요,EF,3
라구,EF,3
으래,EF,3
가,EF,3
ᆯ라나,EF,3
ᆯ지,EF,3
습니까,EF,3
니깐요,EF,3
더라구,EF,3
냬,EF,3
람,EF,3
옵,EP,3
겟,EP,3
운,ETM,3
랄,ETM,3
흥,IC,3
천만에요,IC,3
얼씨구,IC,3
젠장,IC,3
그래요,IC,3
허허,IC,3
임마,IC,3
니,JC,3
으로부터,JKB,3
이라도,JX,3
야말로,JX,3
울며불며,MAG,3
쌍쌍이,MAG,3
싱글,MAG,3
쑥,MAG,3
우수수,MAG,3
기웃기웃,MAG,3
오손도손,MAG,3
알알이,MAG,3
뭉클,MAG,3
끙끙,MAG,3
덩실덩실,MAG,3
까마득히,MAG,3
멍멍,MAG,3
설령,MAG,3
잔잔히,MAG,3
이따금,MAG,3
두둥실,MAG,3
호호,MAG,3
더더욱,MAG,3
삐삐,MAG,3
담담히,MAG,3
차례차례,MAG,3
진실로,MAG,3
자랑스레,MAG,3
여지껏,MAG,3
성큼성큼,MAG,3
또는,MAG,3
똑똑히,MAG,3
찬란히,MAG,3
꼬질꼬질,MAG,3
썩,MAG,3
우선,MAG,3
아무튼,MAG,3
팍팍,MAG,3
글썽,MAG,3
조급히,MAG,3
막연히,MAG,3
깨끗히,MAG,3
콩닥콩닥,MAG,3
졸졸,MAG,3
간신히,MAG,3
듬뿍,MAG,3
조만간,MAG,3
와,MAG,3
슬슬,MAG,3
와락,MAG,3
이쯤,MAG,3
밤낮,MAG,3
즉시,MAG,3
존나,MAG,3
껑충껑충,MAG,3
다행히,MAG,3
설혹,MAG,3
쓸데없이,MAG,3
얼마만큼,MAG,3
악착같이,MAG,3
휙,MAG,3
단숨에,MAG,3
그리로,MAG,3
펑,MAG,3
티격태격,MAG,3
나긋나긋,MAG,3
차분히,MAG,3
여태껏,MAG,3
탁,MAG,3
꿈쩍,MAG,3
어질어질,MAG,3
순간순간,MAG,3
이러다가,MAG,3
붕붕,MAG,3
둥둥,MAG,3
팔짝,MAG,3
하릴없이,MAG,3
오롯이,MAG,3
둥둥둥,MAG,3
꼬불꼬불,MAG,3
줄곧,MAG,3
대신,MAG,3
엄청,MAG,3
쾅,MAG,3
급히,MAG,3
직접,MAG,3
얼마큼,MAG,3
빼곡,MAG,3
실제로,MAG,3
삐요,MAG,3
완벽히,MAG,3
부쩍,MAG,3
찰칵,MAG,3
빽빽,MAG,3
그러다가,MAJ,3
따라서,MAJ,3
헌데,MAJ,3
아니면,MAJ,3
아님,MAJ,3
하긴,MAJ,3
주,MM,3
암,MM,3
길,NNB,3
전,NNB,3
기,NNB,3
번째,NNB,3
불,NNB,3
톤,NNB,3
동백,NNG,3
개구리,NNG,3
밭갈이,NNG,3
장기,NNG,3
기름,NNG,3
이국,NNG,3
문틈,NNG,3
만리,NNG,3
연분홍,NNG,3
황소,NNG,3
심,NNG,3
한가지,NNG,3
남촌서,NNG,3
남풍,NNG,3
좋데,NNG,3
한탄,NNG,3
낭군,NNG,3
기생,NNG,3
공처가,NNG,3
애드벨룬,NNG,3
꽃구름,NNG,3
황금,NNG,3
돛단배,NNG,3
새장,NNG,3
남성,NNG,3
피고,NNG,3
훈련,NNG,3
나팔,NNG,3
병사,NNG,3
휴가,NNG,3
장가,NNG,3
거만,NNG,3
야자수,NNG,3
웃음꽃,NNG,3
살림,NNG,3
글피,NNG,3
비탈길,NNG,3
외로히,NNG,3
통근,NNG,3
수염,NNG,3
련,NNG,3
호박꽃,NNG,3
초조,NNG,3
홀어머니,NNG,3
일색,NNG,3
양귀비,NNG,3
2,NNG,3
구월,NNG,3
반가움,NNG,3
루루루루루,NNG,3
꽃바구니,NNG,3
봉,NNG,3
구비,NNG,3
냇가,NNG,3
숙명,NNG,3
보,NNG,3
띠,NNG,3
객지,NNG,3
굴,NNG,3
람디담디,NNG,3
